time,symbol,open,high,low,close,volume,source
2015-09-02 00:00:00+00,AMCR,29.117645263671875,29.117645263671875,29.117645263671875,29.117645263671875,0,yfinance
2015-09-03 00:00:00+00,AMCR,29.117645263671875,29.117645263671875,29.117645263671875,29.117645263671875,0,yfinance
2015-09-04 00:00:00+00,AMCR,29.117645263671875,29.117645263671875,29.117645263671875,29.117645263671875,0,yfinance
2015-09-08 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-09 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-10 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-11 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-14 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-15 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-16 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-17 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-18 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,620,yfinance
2015-09-21 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-22 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-23 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-24 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-25 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-28 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-29 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-09-30 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-01 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-02 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-05 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-06 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-07 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-08 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-09 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-12 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-13 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-14 00:00:00+00,AMCR,29.74094009399414,29.74094009399414,29.74094009399414,29.74094009399414,0,yfinance
2015-10-15 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,120,yfinance
2015-10-16 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-10-19 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-10-20 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-10-21 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-10-22 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
2015-10-23 00:00:00+00,AMCR,29.867492675781254,29.867492675781254,29.867492675781254,29.86749267578125,0,yfinance
